metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
Kırıldı personel dolabının kilidi kuzey girişte.,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:ollama
ym 02 yavas calisiyo osmanbey,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Dudullu istasyonu turnike döner kol mekanizması kilitlendi dönmüyor paslanmış görünüyor.,mekanik_istasyon,0,fault_report,0,P3,2,standart,relabel:ollama
Kartal istasyonunda 1. peron aydınlatması tamamen söndü.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Şişli istasyonunda kuzey giriş aydınlatması tamamen söndü.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Kadıköy istasyonunda peron üstü acil aydınlatması testte yanıp söndü.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Şirinevler peron aydınlatması söndü,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Peron aydınlatması tamamen söndü Bostancı,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
Kadıköy istasyonunda peron aydınlatması tamamen söndü.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:gemini
Peron aydınlatması söndü.,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:gemini
Jeneratör test çalışması devreye girmedi Bağcılar,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
Jeneratör test çalışması devreye girmedi peron.,elektrik_enerji,1,fault_report,0,P2,1,devrik,relabel:gemini
Sanayi Mahallesi istasyonunda acil aydınlatma üniteleri test sırasında yanmadı.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Şişli-Mecidiyeköy istasyonunda acil aydınlatma üniteleri test sırasında yanmadı.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:gemini
Esenler katener voltajı düşük,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:ollama
Katener voltajı düşük.,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:gemini
Mecidiyeköy istasyonunda ana dağıtım panosunda sigorta atması meydana geldi.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Şişhane istasyonunda ana dağıtım panosunda sigorta atması oluştu.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Asansör makine odası ışığı yanmıyor,elektrik_enerji,1,fault_report,0,P4,3,devrik,relabel:ollama
Asansör ışığı yanmıyor,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Maltepe gişe katı aydınlatması yok,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Maltepe gişe önü aydınlatması yanmıyor,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Jeneratör yakıt pompası çalışmıyor,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
sanayi uks jenrator yakit pompasi calismiyor,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
ups bataryalari sarj tutmuyor yedek enerji yok,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:gemini
sirinevler uks jenrator calismiyor yedek enerji yok,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:ollama
UPS bypass moduna geçti otomatik,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
taksim 3 peron uks trafo anormal ses cikar,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
trafoda anormal ses ve yukselen sicaklik algilandi,elektrik_enerji,1,fault_report,0,P1,0,yazim_yanlisi,relabel:gemini
Giriş peron aydınlatması zayıf,elektrik_enerji,1,fault_report,0,P4,3,cok_kisa,relabel:ollama
Kadıköy 2. peron elektrik panolarının yerleri yolcu güvenliği için daha korunaklı bir alana taşınmalıdır.,elektrik_enerji,1,suggestion,4,P4,3,standart,relabel:ollama
Taksim giriş kat aydınlatması kapalı,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Katener hattı voltaj düşmesiyle trenler yavaşladı,elektrik_enerji,1,fault_report,0,P2,1,devrik,relabel:ollama
parseller istasyon aydinlatma armaturleri cok eski yanmiyor,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:ollama
Dudullu istasyonunda UPS çıkış voltajı dalgalı hassas cihazlar etkileniyor.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
levent 1 peron asansor uks ups batarya arizali,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Katener hattında kısadevre oluştu,elektrik_enerji,1,fault_report,0,P1,0,devrik,relabel:ollama
Kirazlı istasyonunda asansör makina odası aydınlatması tamamen kapalı.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Seyrantepe istasyonunda bilet makineleri enerji kesintisinde kapanıyor UPS yok.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
kagithane 2 peron katener voltaji alinamiyor,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Ana besleme kablosu hasar gördü,elektrik_enerji,1,fault_report,0,P1,0,devrik,relabel:ollama
Katener şalteri açık konumda kaldı,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
Jeneratör çalışmıyor.,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:gemini
Aksaray trafo sigortası atıldı,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
yildiz istasyon genel aydinlatma kesik jenerator devreye girmedi,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:ollama
gayrettepe istasyon peron aydinlatmasi titreme yapiyor,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
esenler koridor aydinlatma armaturleri yanmiyor,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:ollama
Kağıthane istasyonunda katener hattında iskıla oluşumu tespit edildi.,elektrik_enerji,1,fault_report,0,P1,0,standart,relabel:ollama
Üsküdar istasyonunda 턴스타일 bölgesi aydınlatması gece vardiyasında kapanmıyor.,elektrik_enerji,1,fault_report,0,P4,3,standart,relabel:ollama
Katener hatsızlık alarmı,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:ollama
Sanayi Mahallesi makas bölgesindeki ray bağlantı elemanlarında ani ark ve kıvılcım çıkışı tespit edilmiştir.,elektrik_enerji,1,fault_report,0,P1,0,standart,relabel:ollama
uzuncayir alt kat aydinlatma sondi yedek yok,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Kozyatağı istasyonunda UPS cihazı hata lambası yanıyor sesli alarm.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
osmanbey peron aydinlatmasi cok dim gozluk gerekiyor,elektrik_enerji,1,complaint,3,P4,3,yazim_yanlisi,relabel:ollama
topkapi uks jenrator test calismasi basarisiz oldu,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Raydan kıvılcım çıkıyor acil.,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:ollama
Maltepe trafo yağ seviyesi düşük,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Sıçrıyor kıvılcımlar Gayrettepe peron içi raylardan acil.,elektrik_enerji,1,fault_report,0,P1,0,devrik,relabel:ollama
Tünel ışık kıvılcımlı kablo kanalı su,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:ollama
kartal depo ana elektrik panosu disjonctor atiyor,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Şişli istasyonu UPS odasındaki akülerin ömürlerini tamamlaması nedeniyle yeni nesil lityum akülerle değiştirilmesi gereklidir.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
atakoy peron aydinlatmasi tam kapanik acil mudahale,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:ollama
Atatürk Havalimanı istasyonunda UPS baterileri yedek enerji vermiyor.,elektrik_enerji,1,fault_report,0,P2,1,standart,relabel:ollama
Levent istasyonunda peron üstü aydınlatma armatürleri yanmıyor.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
esenler guney cikis elektrik kesintisi ups devreye girdi,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:ollama
Topkapı kuzey çıkış aydınlatması zayıf,elektrik_enerji,1,fault_report,0,P4,3,cok_kisa,relabel:ollama
Enerji kablosu kesti,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:ollama
Yenilenmeli UPS aküleri servis sonunda.,elektrik_enerji,1,suggestion,4,P4,3,devrik,relabel:ollama
Çekmeköy istasyonunda BSO-02 bilet holü UPS cihazı arızalı.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Trafo Buchholz relesi alarm verdi,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
Bağcılar yedek enerji test başarısız,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Kağıthane jeneratör yakıt pompası arızalı,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Bakırköy trafo yüklenme yüksek,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
kartal asansor onu icin led armatur takilsa iyi olur.,elektrik_enerji,1,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
4. Levent istasyonunda dağıtım panosu içi sıcaklık alarmı verdi.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
maltepe 2 peron katener telleri saglamiyor gerilim,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Katener sökücü takıntı,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
aksaray alt kat yedek jenerator test basarisiz,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
tavsantepe depo ana trafo yag seviyesi dusuk,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Yedek akım kaynağı test başarısız,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
Gayrettepe istasyonunda jeneratör test çalışması başaramadı alarm aktif.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Taksim istasyonu B2 katı yangın kaçış merdivenlerinde aydınlatma eksikliği nedeniyle emniyet riski mevcuttur.,elektrik_enerji,1,fault_report,0,P1,0,standart,relabel:ollama
Koku geliyor yanık kablo,elektrik_enerji,1,fault_report,0,P1,0,devrik,relabel:ollama
Pano ampermetre göstermesi sıfır kaldı,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
Kirazlı jeneratör devreye girmedi,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Kadıköy istasyonunda güney çıkış rampası aydınlatması yarım kaldı.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Kadıköy katener kesikliği tespit edildi,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:ollama
Kablo kesen ateşlendi tünel içinde,elektrik_enerji,1,fault_report,0,P1,0,devrik,relabel:ollama
Jeneratör test başarısız,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
levent tunel agzi kablo tavalari yenilenirse ariza azalir.,elektrik_enerji,1,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
istanbul havalimani uks trafo sicaklik alarmi acik,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Turnike besleme panosu sigortası attı,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
Levent UPS alarm veriyor,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Şişhane istasyonunda katener gerginlik cihazı uyarı ışığı yanıyor.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Yanmıyor telsiz şarj ünitesinin ışıkları bilet holünde.,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
bostanci 2 peron katener hattinda iskima var,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Peron lambaları sürekli yanıp sönüyor,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
Katener gerilim izleyici sıfır gösteriyor Ataköy,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
Vezneciler sigorta kutusu çürümüş,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Üçüncü ray dilimi kopmuş bulundu,elektrik_enerji,1,fault_report,0,P1,0,devrik,relabel:ollama
"Ayrılık Çeşmesi peron aydınlatmalarının tamamı sönmüş durumda, zifiri karanlıkta beklemek zorundayız.",elektrik_enerji,1,fault_report,0,P2,1,,manuel_hedefli:p2_dolayli_cogulluk
Üçüncü ray topuzu yandı hareketli Atatürk Havalimanı,elektrik_enerji,1,fault_report,0,P1,0,devrik,relabel:ollama
Bakırköy yedek enerji devreye girmedi,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:ollama
seyrantepe istasyon peron aydinlatma sensoru bozuk surekli yanik,elektrik_enerji,1,fault_report,0,P4,3,yazim_yanlisi,relabel:ollama
bakirkoy bilet holu ups cihazi alarm veriyor,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Jeneratör şarj regulatörü bozuk,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Ana enerji kesildi,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:ollama
Yedek güç kaynağı devreye girmedi,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
Yenibosna sigorta kutusu patladı,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:ollama
uskudar istasyon aydinlatma panosu sigortalari yanmis durumda,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
darussafaka istasyon genel aydinlatma yarisi calismiyor,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:ollama
Jeneratör bataryası şarj olmuyor uzun,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
Şişhane istasyonunda trafo odası soğutma fanı çalışmıyor.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
4. Levent istasyonunda trafo yanmış kokusu geliyor acil müdahale.,elektrik_enerji,1,fault_report,0,P1,0,standart,relabel:ollama
haciosman 2 peron aydinlatma fotosel hassasiyeti bozuldu,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
İstasyon aydınlatması tamamen söndü aniden Seyrantepe,elektrik_enerji,1,fault_report,0,P2,1,devrik,relabel:ollama
Şart peron sigortalarına yeni düzenleme.,elektrik_enerji,1,suggestion,4,P4,3,devrik,relabel:ollama
Gayrettepe peron ışıkları yanıp sönüyor,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
kadikoy trafo odasina ek sogutma lazim cok isiniyor.,elektrik_enerji,1,suggestion,4,P4,3,yazim_yanlisi,relabel:ollama
Mecidiyeköy trafoya su basması,elektrik_enerji,1,fault_report,0,P1,0,cok_kisa,relabel:ollama
Üçüncü ray voltaj düşüşü alarm verdi istasyon.,elektrik_enerji,1,fault_report,0,P2,1,devrik,relabel:gemini
Sigorta kutusu ergime izi var koridor,elektrik_enerji,1,fault_report,0,P1,0,devrik,relabel:ollama
atasehir bilet makineleri elektrik kesintisi oldugu icin kapali,elektrik_enerji,1,fault_report,0,P2,1,yazim_yanlisi,relabel:ollama
Yedek akım panosu arızalı,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
emniyet fatih peron yukarisi aydinlatma armaturu dustu,elektrik_enerji,1,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
Seyrantepe istasyonunda güney çıkış aydınlatması kesik kesik yanıyor.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Kadıköy katener sökücü takıldı,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
zeytinburnu istasyon 3. ray izolatorlari kirik gorundu,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Yenikapı UPS arıza verdi,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
aksaray aktarma kat aydinlatma panosu cizgisi cikti,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Peron ışığı tamamen kapalı,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Topkapı turnike bölgesi aydınlatmalarının LED sisteme dönüştürülmesi enerji verimliliği açısından büyük avantaj sağlayacaktır.,elektrik_enerji,1,suggestion,4,P4,3,standart,relabel:ollama
Mecidiyeköy istasyonunda tünel aydınlatması yarı kapasitede çalışıyor.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
yenikapi kuzey giris trafo yag seviyesi dusuk,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Aydınlatma foto hücreleri çalışmıyor gece,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
Peron 2 acil aydınlatması testte yandı,elektrik_enerji,1,fault_report,0,P4,3,devrik,relabel:ollama
Kartal elektrik panosu sigortası atıldı,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Katener gerilimi 0 volt,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:ollama
Çekmeköy istasyonunda jeneratör soğutma suyu sızdırıyor elektrik panosu tehlikede.,elektrik_enerji,1,fault_report,0,P1,0,standart,relabel:ollama
Üsküdar istasyonunda jeneratör test çalışması otomatik başlatılmadı.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
"Şirinevler koridorundaki lambaların hiçbiri yanmıyor, göz gözü görmüyor acil müdahale ekibi yönlendirin.",elektrik_enerji,1,fault_report,0,P2,1,,manuel_hedefli:p2_dolayli_cogulluk
vezneciler makasinda raylardan asiri kivilcim cikiyo seferi durdurun,elektrik_enerji,1,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
Atatürk Havalimanı UPS bataryası boş,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Enerji kesintisi peron 2,elektrik_enerji,1,fault_report,0,P2,1,cok_kisa,relabel:ollama
UPS bypas modunda,elektrik_enerji,1,fault_report,0,P3,2,cok_kisa,relabel:ollama
Peron aydınlatması yarım yandı akşam Yenikapı,elektrik_enerji,1,fault_report,0,P4,3,devrik,relabel:ollama
Hızlandırılmalı trafo bakım periyotları Kadıköy.,elektrik_enerji,1,suggestion,4,P4,3,devrik,relabel:ollama
Göztepe istasyonunda elektrik panosu üzerindeki kontaktör sürekli atıyor.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Esenler istasyonu trafo merkezindeki ısınma sorunu için harici soğutma sistemi kurulmasını teklif ediyorum.,elektrik_enerji,1,suggestion,4,P4,3,standart,relabel:ollama
Şişli istasyonunda UPS bateri grubu düşük voltaj alarmı verdi.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Pano 4 termal kamera eklenmeli.,elektrik_enerji,1,suggestion,4,P4,3,cok_kisa,relabel:ollama
tünel agzı aydınlatma az güvenlik riski var,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Ana(transformatör) soğutma fanı dönmüyor sesi,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
Sanayi Mahallesi istasyonunda UPS baypas moduna düşmüş log kaydedildi.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
gayrettepe koridor ups batarya sarj tutmuyor,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
Levent istasyonunda acil aydınlatma bataryaları şarj olmuyor değiştirilecek.,elektrik_enerji,1,fault_report,0,P3,2,standart,relabel:ollama
Jeneratör soğutma suyu kayboldu,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
sisli bilet holu electrik panosu sigortasi cikti,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
dudullu uks jenrator baslama motoru calismiyo,elektrik_enerji,1,fault_report,0,P3,2,yazim_yanlisi,relabel:ollama
UPS invertör hata kodu verdi,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
haciosman makas bolgesinde kivilcim saciliyo acil mudahale lazim.,elektrik_enerji,1,fault_report,0,P1,0,yazim_yanlisi,relabel:ollama
Topkapı jeneratör izolasyon talebi.,elektrik_enerji,1,suggestion,4,P4,3,cok_kisa,relabel:ollama
Çekmeköy istasyonunda peron kenarı aydınlatma kolu kırık kablo görünüyor.,elektrik_enerji,1,fault_report,0,P1,0,standart,relabel:ollama
Gerekli koridorlara hareket sensörlü lamba.,elektrik_enerji,1,suggestion,4,P4,3,devrik,relabel:ollama
Yedek akım panosu contactör takılmıyor,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
Aydınlatma panosu kontaköri takılı kaldı,elektrik_enerji,1,fault_report,0,P3,2,devrik,relabel:ollama
